price,original_price,discount_percentage,has_discount,title_length,title_word_count,title_mentions_new,title_mentions_used,pictures_count,variations_count,shipping_free,is_popular,sales_ratio,condition_code
2000.0,0.0,0.0,False,41,4,1,0,3,0,False,False,0.0,1
499.0,0.0,0.0,False,59,10,0,0,3,0,False,True,0.2,1
70.0,0.0,0.0,False,52,8,0,0,1,0,False,False,0.0,0
70.0,0.0,0.0,False,56,10,0,0,1,0,False,False,0.0,0
1200.0,0.0,0.0,False,46,7,0,0,1,0,False,False,0.0,0
550.0,0.0,0.0,False,54,9,0,0,2,0,False,False,0.0,1
380.0,0.0,0.0,False,19,3,0,0,4,1,False,False,0.0,0
55.0,0.0,0.0,False,59,9,0,0,1,0,False,False,0.0,0
150.0,0.0,0.0,False,45,9,0,0,1,0,False,False,0.0,0
119.99,0.0,0.0,False,59,10,0,0,1,0,False,False,0.0,0
190.0,0.0,0.0,False,34,5,0,0,1,0,False,False,0.0,0
300.0,0.0,0.0,False,54,9,0,0,4,0,False,False,0.0,0
350.0,0.0,0.0,False,25,5,0,0,5,0,False,False,0.0,0
110.0,0.0,0.0,False,30,5,0,0,1,0,False,False,0.0,0
50.0,0.0,0.0,False,35,5,0,0,1,2,False,False,0.0,0
2000.0,0.0,0.0,False,28,4,0,0,2,0,False,True,0.8,1
216.0,0.0,0.0,False,45,7,0,0,1,0,False,False,0.0,1
70.0,0.0,0.0,False,35,5,0,0,1,0,False,False,0.0,0
55.0,0.0,0.0,False,48,7,0,0,2,0,False,True,0.6666666666666666,1
1815.0,0.0,0.0,False,53,9,0,0,6,0,False,False,0.0,1
90.0,0.0,0.0,False,41,7,0,0,1,0,False,False,0.0,0
45.54,0.0,0.0,False,60,8,0,0,1,0,False,False,0.0,0
12070.0,0.0,0.0,False,60,8,0,0,1,0,False,False,0.0,1
3625.0,0.0,0.0,False,60,7,1,0,6,0,False,False,0.0,1
92.76,0.0,0.0,False,48,10,0,0,2,0,False,False,0.0,0
150.0,0.0,0.0,False,41,7,0,0,1,0,False,False,0.0,1
104.0,0.0,0.0,False,34,5,1,0,1,0,False,False,0.0,1
260.0,0.0,0.0,False,22,3,0,0,4,1,False,False,0.0,0
40.0,0.0,0.0,False,60,8,0,0,1,0,False,False,0.0,0
807.0,0.0,0.0,False,57,8,0,0,4,0,False,True,0.5,1
90.0,0.0,0.0,False,55,11,0,0,5,0,False,True,0.3888888888888889,1
1421.01,0.0,0.0,False,59,10,0,0,3,0,False,False,0.0,1
642.82,0.0,0.0,False,46,5,0,0,3,0,False,False,0.0,1
2100.0,0.0,0.0,False,58,11,0,0,6,0,False,False,0.0,0
2300.0,0.0,0.0,False,32,5,0,0,4,0,False,False,0.0,1
11.5,0.0,0.0,False,40,6,0,0,4,0,False,True,0.5,1
250.0,0.0,0.0,False,21,4,0,0,6,1,False,False,0.0,0
29900.0,0.0,0.0,False,60,10,0,0,4,0,False,False,0.0,1
700.0,0.0,0.0,False,54,10,0,0,2,1,False,False,0.0,1
489.0,0.0,0.0,False,49,8,0,0,6,0,False,True,0.875,1
250.0,0.0,0.0,False,58,8,0,0,3,1,False,False,0.0,1
90.0,0.0,0.0,False,21,4,0,0,5,0,False,False,0.0,0
271.0,0.0,0.0,False,55,8,0,0,1,0,False,False,0.0,1
400.0,0.0,0.0,False,23,4,0,0,2,1,False,False,0.0,1
270.0,0.0,0.0,False,19,5,0,0,3,0,False,False,0.0,1
4200.0,0.0,0.0,False,55,8,0,0,3,0,False,False,0.0,0
180.0,0.0,0.0,False,38,7,0,0,3,0,False,True,0.04,1
600.0,0.0,0.0,False,42,7,0,0,2,1,False,False,0.0,0
170.0,0.0,0.0,False,7,1,0,0,4,0,False,False,0.0,0
8000.0,0.0,0.0,False,51,9,0,0,1,0,False,False,0.0,1
158.0,0.0,0.0,False,59,11,0,0,3,0,False,False,0.0,1
160.0,0.0,0.0,False,21,3,0,1,6,0,False,False,0.0,0
85.0,0.0,0.0,False,45,6,0,0,3,0,False,True,0.3333333333333333,1
550.0,0.0,0.0,False,56,11,0,1,6,0,False,False,0.0,0
40.0,0.0,0.0,False,59,11,0,0,1,0,False,False,0.0,0
85.01,0.0,0.0,False,51,8,0,0,1,0,False,False,0.0,1
1500.0,0.0,0.0,False,25,4,0,0,4,1,False,False,0.0,1
53.95,0.0,0.0,False,57,8,0,0,1,0,False,False,0.0,0
300.0,0.0,0.0,False,60,9,0,0,6,0,False,False,0.0,1
30.0,0.0,0.0,False,51,10,0,0,1,0,False,False,0.0,1
250.0,0.0,0.0,False,53,8,0,0,4,0,False,False,0.0,1
700.0,0.0,0.0,False,60,12,0,0,6,0,False,False,0.0,0
470.0,0.0,0.0,False,43,6,0,0,6,0,False,False,0.0,1
1798.0,0.0,0.0,False,41,4,0,0,6,0,True,True,0.75,1
85.0,0.0,0.0,False,60,9,0,0,6,0,False,True,0.6573426573426573,1
106.72,0.0,0.0,False,49,7,0,0,4,0,False,False,0.0,1
260000.0,0.0,0.0,False,40,8,0,0,9,0,False,False,0.0,0
4510.0,0.0,0.0,False,54,12,0,0,2,0,False,True,0.5,1
1260.0,0.0,0.0,False,55,4,0,0,6,0,False,False,0.0,1
159.9,0.0,0.0,False,60,9,0,0,6,0,False,True,0.2,1
100.0,0.0,0.0,False,49,9,0,0,4,0,False,False,0.0,1
2200.0,0.0,0.0,False,34,7,0,0,3,0,False,False,0.0,0
630.0,0.0,0.0,False,56,8,1,0,2,6,False,False,0.0,1
6158.32,0.0,0.0,False,60,11,0,0,2,0,False,True,0.038834951456310676,1
650.0,0.0,0.0,False,31,6,0,0,1,0,False,False,0.0,1
2250.0,0.0,0.0,False,28,4,0,0,5,0,False,True,0.3333333333333333,1
50.0,0.0,0.0,False,58,7,0,0,6,1,False,False,0.0,0
49.99,0.0,0.0,False,50,9,0,0,1,0,False,True,0.7407407407407407,1
290.0,0.0,0.0,False,60,8,0,0,2,0,False,False,0.0,1
60.0,0.0,0.0,False,38,7,0,0,2,0,False,False,0.0,1
5599.99,0.0,0.0,False,60,8,0,0,6,0,False,False,0.0,1
118.0,0.0,0.0,False,55,11,0,0,2,1,False,False,0.0,1
70.0,0.0,0.0,False,34,6,0,0,2,0,False,False,0.0,1
60.0,0.0,0.0,False,50,8,0,0,1,0,False,False,0.0,0
352.7,0.0,0.0,False,30,6,0,0,1,0,True,False,0.0,1
80000.0,0.0,0.0,False,38,7,0,0,4,0,False,False,0.0,0
8450.0,0.0,0.0,False,60,9,0,0,4,0,False,True,0.0033003300330033004,1
179.99,0.0,0.0,False,58,9,1,0,5,1,False,False,0.0,1
69.0,0.0,0.0,False,23,4,0,0,2,1,False,False,0.0,0
14.0,0.0,0.0,False,57,11,0,0,1,0,False,False,0.0,1
295.0,0.0,0.0,False,60,12,0,0,2,0,False,False,0.0,1
250.0,0.0,0.0,False,37,6,0,0,1,0,False,False,0.0,1
65.0,0.0,0.0,False,24,4,0,0,6,1,False,False,0.0,1
100.0,0.0,0.0,False,58,9,1,0,3,0,False,False,0.0,1
130.0,0.0,0.0,False,57,11,0,0,1,0,False,False,0.0,0
285.89,0.0,0.0,False,21,4,0,0,2,0,False,False,0.0,1
8736.0,0.0,0.0,False,42,7,0,0,2,0,False,False,0.0,1
1900.0,0.0,0.0,False,28,5,0,0,1,0,False,False,0.0,1
320.0,0.0,0.0,False,52,11,0,0,6,0,False,False,0.0,1
200.0,0.0,0.0,False,56,7,0,0,6,0,False,False,0.0,1
35.0,0.0,0.0,False,56,7,0,0,6,0,False,True,0.2571428571428571,1
210.0,0.0,0.0,False,53,7,0,0,2,0,False,True,0.3333333333333333,1
70.0,0.0,0.0,False,52,6,0,0,5,0,False,False,0.0,1
30.0,0.0,0.0,False,42,6,0,0,6,0,False,True,0.01,1
40.0,0.0,0.0,False,35,5,0,0,2,0,False,False,0.0,0
99.99,0.0,0.0,False,52,7,0,0,1,0,False,False,0.0,1
2360.0,0.0,0.0,False,60,10,0,0,1,0,False,False,0.0,1
294.88,0.0,0.0,False,57,8,0,0,1,0,False,False,0.0,1
550.0,0.0,0.0,False,40,9,0,0,4,0,False,False,0.0,1
50.0,0.0,0.0,False,32,5,0,0,3,0,False,False,0.0,0
32030.0,0.0,0.0,False,49,7,0,0,2,0,False,False,0.0,1
39.99,0.0,0.0,False,55,8,0,0,1,0,False,False,0.0,1
539.0,0.0,0.0,False,60,10,0,0,3,0,False,True,0.6666666666666666,1
1850.0,0.0,0.0,False,17,3,0,0,2,0,False,True,0.8333333333333334,1
235.0,0.0,0.0,False,21,4,0,0,2,0,False,False,0.0,1
105.0,0.0,0.0,False,49,9,0,0,3,0,False,True,0.4,1
1500.0,0.0,0.0,False,42,9,0,0,6,0,False,False,0.0,0
15605.42,0.0,0.0,False,36,4,0,0,5,0,False,False,0.0,1
1680.0,0.0,0.0,False,60,9,0,0,1,0,False,True,0.8666666666666667,1
250.0,0.0,0.0,False,55,10,0,0,5,0,False,False,0.0,0
34.0,0.0,0.0,False,49,9,0,0,1,0,False,False,0.0,1
80.0,0.0,0.0,False,36,6,1,0,3,3,False,True,0.3333333333333333,0
597.99,0.0,0.0,False,58,7,0,0,4,0,False,True,0.2,1
459.36,0.0,0.0,False,54,8,0,0,5,0,False,False,0.0,1
62.0,0.0,0.0,False,37,6,1,0,1,0,False,False,0.0,1
2399.99,0.0,0.0,False,60,9,0,0,4,1,False,False,0.0,1
5.0,0.0,0.0,False,48,7,0,0,1,0,False,False,0.0,0
30.0,0.0,0.0,False,21,4,0,0,2,0,False,False,0.0,0
80.0,0.0,0.0,False,37,6,0,0,2,0,False,False,0.0,0
49.99,0.0,0.0,False,60,10,0,0,6,0,False,True,0.9709302325581395,1
350.0,0.0,0.0,False,51,8,0,0,1,0,False,False,0.0,1
50.0,0.0,0.0,False,55,12,0,0,2,0,False,False,0.0,0
25.0,0.0,0.0,False,33,6,0,0,1,0,False,False,0.0,0
100.0,0.0,0.0,False,53,9,0,0,3,0,False,True,0.5,1
115000.0,0.0,0.0,False,31,5,0,0,13,0,False,False,0.0,0
100.0,0.0,0.0,False,22,4,0,0,3,1,False,False,0.0,1
10140.0,0.0,0.0,False,43,6,0,0,1,0,False,False,0.0,1
45.0,0.0,0.0,False,58,10,0,0,2,0,False,True,0.75,1
125.0,0.0,0.0,False,32,6,1,0,1,0,False,False,0.0,1
140.0,0.0,0.0,False,51,8,0,0,1,0,False,False,0.0,1
290.0,0.0,0.0,False,44,7,0,0,4,1,True,False,0.0,1
215.0,0.0,0.0,False,28,4,0,0,1,0,False,False,0.0,1
100.0,0.0,0.0,False,51,7,0,0,6,0,False,False,0.0,1
80.0,0.0,0.0,False,51,10,0,0,6,0,False,False,0.0,0
200.0,0.0,0.0,False,17,3,0,0,3,1,False,False,0.0,0
180.0,0.0,0.0,False,48,9,0,0,1,0,False,False,0.0,0
950.0,0.0,0.0,False,60,8,0,0,6,0,False,False,0.0,0
19.99,0.0,0.0,False,22,3,1,0,2,0,False,True,0.5,1
500.0,0.0,0.0,False,26,5,0,0,1,1,False,False,0.0,0
484.99,0.0,0.0,False,52,7,0,0,3,0,False,False,0.0,1
80.0,0.0,0.0,False,58,11,0,0,3,0,False,False,0.0,0
399.0,0.0,0.0,False,31,4,0,0,4,1,False,False,0.0,1
50.0,0.0,0.0,False,59,9,0,0,2,0,False,False,0.0,0
600.0,0.0,0.0,False,60,10,0,0,6,0,False,False,0.0,1
450.0,0.0,0.0,False,36,6,0,0,4,0,False,True,0.06666666666666667,1
3290.0,0.0,0.0,False,51,7,0,0,4,0,False,False,0.0,1
100.0,0.0,0.0,False,27,7,0,0,1,0,False,False,0.0,1
1500.0,0.0,0.0,False,17,3,0,0,1,0,False,False,0.0,0
5390.0,0.0,0.0,False,55,13,0,0,6,0,False,False,0.0,1
220.0,0.0,0.0,False,57,11,1,0,1,0,False,False,0.0,0
399.28,0.0,0.0,False,60,10,0,0,1,0,True,False,0.0,1
12499.0,0.0,0.0,False,34,5,0,0,6,0,False,False,0.0,1
220.0,0.0,0.0,False,27,4,0,0,6,0,False,False,0.0,0
60.0,0.0,0.0,False,28,4,1,0,1,0,False,True,0.16666666666666666,0
35.0,0.0,0.0,False,59,10,0,0,2,0,False,True,0.4,1
1100.0,0.0,0.0,False,36,7,0,0,6,0,False,False,0.0,0
499.0,0.0,0.0,False,35,7,0,0,4,1,False,False,0.0,0
500.0,0.0,0.0,False,15,2,0,0,3,0,False,False,0.0,1
350.0,0.0,0.0,False,28,4,0,0,2,0,False,False,0.0,0
25.0,0.0,0.0,False,60,8,0,0,1,0,False,False,0.0,0
800.0,0.0,0.0,False,14,2,0,0,1,0,False,False,0.0,1
45.54,0.0,0.0,False,59,8,0,0,1,0,False,False,0.0,0
786.0,0.0,0.0,False,54,6,0,0,5,0,False,True,0.9047619047619048,1
79.0,0.0,0.0,False,46,9,0,0,1,0,False,False,0.0,0
589.0,0.0,0.0,False,58,9,0,0,2,0,False,True,0.5,1
400.0,0.0,0.0,False,32,5,0,0,1,0,False,False,0.0,0
56.01,0.0,0.0,False,44,7,0,0,2,0,False,False,0.0,1
90.0,0.0,0.0,False,58,10,0,0,1,0,False,False,0.0,0
140.0,0.0,0.0,False,60,10,0,0,1,0,False,False,0.0,0
350.0,0.0,0.0,False,60,8,0,0,3,0,False,False,0.0,0
55.0,0.0,0.0,False,36,6,0,0,3,0,False,False,0.0,0
660.0,0.0,0.0,False,44,7,0,0,3,0,False,False,0.0,0
499.0,0.0,0.0,False,49,7,0,0,4,0,False,False,0.0,0
1536.0,0.0,0.0,False,41,5,0,0,6,0,False,False,0.0,1
20.0,0.0,0.0,False,50,7,0,0,6,3,False,False,0.0,1
60.0,0.0,0.0,False,20,3,0,0,2,0,False,True,0.01,1
49.99,0.0,0.0,False,24,3,0,0,1,1,False,False,0.0,0
3190.0,0.0,0.0,False,55,8,0,0,2,0,False,True,0.5,0
60.0,0.0,0.0,False,49,7,0,0,1,0,False,False,0.0,0
420.0,0.0,0.0,False,47,8,0,0,6,0,False,False,0.0,1
120.0,0.0,0.0,False,42,7,0,0,2,1,False,False,0.0,0
1100.0,0.0,0.0,False,60,9,0,0,2,0,False,False,0.0,1
16999.0,0.0,0.0,False,57,10,0,0,5,0,False,False,0.0,1
90.0,0.0,0.0,False,51,8,0,0,2,0,False,False,0.0,0
159.99,0.0,0.0,False,55,10,0,0,2,0,False,False,0.0,0
799.9,0.0,0.0,False,55,9,0,0,5,0,False,False,0.0,1
399.99,0.0,0.0,False,42,8,0,0,1,0,True,False,0.0,1
36.99,0.0,0.0,False,58,11,0,0,1,0,False,True,0.1,1
1400.0,0.0,0.0,False,39,6,0,0,1,0,False,False,0.0,1
450.0,0.0,0.0,False,59,7,0,0,6,0,False,False,0.0,0
5500.0,0.0,0.0,False,36,9,0,0,6,0,False,False,0.0,1
2498.02,0.0,0.0,False,59,10,0,0,3,0,True,False,0.0,1
6500.0,0.0,0.0,False,36,5,0,0,4,0,False,False,0.0,0
3800.0,0.0,0.0,False,27,5,1,0,4,0,False,False,0.0,1
415.0,0.0,0.0,False,36,5,0,0,2,0,False,False,0.0,1
100.0,0.0,0.0,False,43,6,0,0,2,0,False,False,0.0,0
139.99,0.0,0.0,False,30,4,0,0,6,0,False,True,0.5,0
80.0,0.0,0.0,False,30,5,0,0,1,0,False,False,0.0,0
9.99,0.0,0.0,False,53,9,0,0,1,0,False,False,0.0,1
2000.0,0.0,0.0,False,39,5,0,0,4,0,False,False,0.0,0
320.0,0.0,0.0,False,57,8,0,0,5,0,False,False,0.0,1
100.0,0.0,0.0,False,13,2,0,0,1,0,False,False,0.0,1
350.0,0.0,0.0,False,33,5,0,0,3,0,False,False,0.0,0
580.0,0.0,0.0,False,40,6,0,1,3,0,False,False,0.0,0
29.98,0.0,0.0,False,20,3,0,0,3,0,False,False,0.0,0
150.0,0.0,0.0,False,23,3,0,0,1,0,False,False,0.0,1
699.99,0.0,0.0,False,55,10,0,0,2,0,False,True,0.9090909090909091,1
6500.0,0.0,0.0,False,45,6,0,0,6,0,False,False,0.0,0
54.0,0.0,0.0,False,58,10,0,0,3,0,False,False,0.0,0
50.0,0.0,0.0,False,55,6,0,0,2,0,False,False,0.0,0
299.97,0.0,0.0,False,59,11,0,0,1,0,False,False,0.0,1
65.0,0.0,0.0,False,35,7,0,0,2,0,False,False,0.0,1
1150.0,0.0,0.0,False,35,5,0,0,4,0,False,False,0.0,0
99.99,0.0,0.0,False,57,9,0,0,3,0,False,False,0.0,0
147.0,0.0,0.0,False,18,3,0,0,6,0,False,False,0.0,1
1199.0,0.0,0.0,False,33,7,0,0,3,0,False,False,0.0,0
604000.0,0.0,0.0,False,54,8,0,0,9,0,False,False,0.0,1
60.0,0.0,0.0,False,25,4,0,0,1,0,False,False,0.0,0
45.0,0.0,0.0,False,54,10,0,0,2,0,False,False,0.0,0
40.0,0.0,0.0,False,39,6,0,0,5,0,False,False,0.0,0
90.0,0.0,0.0,False,60,13,0,0,2,0,False,False,0.0,0
4000.0,0.0,0.0,False,59,10,1,0,3,0,False,False,0.0,0
274.99,0.0,0.0,False,60,12,0,0,5,0,False,True,0.8941798941798942,1
261.79,0.0,0.0,False,49,7,0,0,1,0,False,False,0.0,1
1349.0,0.0,0.0,False,60,10,0,0,2,0,False,True,0.5,1
50.0,0.0,0.0,False,54,10,0,0,1,0,False,False,0.0,0
542.0,0.0,0.0,False,31,5,0,0,1,0,False,False,0.0,1
165.0,0.0,0.0,False,51,8,0,0,3,0,False,False,0.0,0
20000.0,0.0,0.0,False,26,5,0,0,0,0,False,False,0.0,1
105.64,0.0,0.0,False,58,8,0,0,3,0,False,False,0.0,0
1084.0,0.0,0.0,False,40,7,0,0,4,0,False,False,0.0,1
99.98,0.0,0.0,False,49,6,0,0,1,0,False,False,0.0,0
639.51,0.0,0.0,False,60,6,0,0,5,0,False,False,0.0,1
50.02,0.0,0.0,False,46,8,0,0,3,0,False,False,0.0,0
80.0,0.0,0.0,False,45,8,0,0,1,0,False,False,0.0,0
23.0,0.0,0.0,False,60,12,0,0,2,0,False,True,0.6,1
43000.0,0.0,0.0,False,44,6,0,0,6,0,False,False,0.0,0
100.0,0.0,0.0,False,40,10,0,0,3,0,False,False,0.0,0
650.0,0.0,0.0,False,44,8,1,0,1,0,False,False,0.0,0
12000.0,0.0,0.0,False,29,6,1,0,5,0,False,False,0.0,1
150.0,0.0,0.0,False,51,8,0,0,6,1,False,False,0.0,0
60.0,0.0,0.0,False,38,6,0,0,1,0,False,False,0.0,0
49.0,0.0,0.0,False,50,7,0,0,2,0,False,False,0.0,1
280.0,0.0,0.0,False,51,7,0,0,1,0,False,True,0.5,1
270.0,0.0,0.0,False,42,3,0,0,6,0,False,False,0.0,0
499.9,0.0,0.0,False,16,2,0,0,1,0,False,False,0.0,1
327.0,0.0,0.0,False,45,7,1,0,1,0,False,False,0.0,1
99.99,0.0,0.0,False,44,8,0,0,1,0,False,False,0.0,0
270.0,0.0,0.0,False,35,8,0,0,1,0,False,False,0.0,0
449.0,0.0,0.0,False,60,10,0,0,4,0,False,False,0.0,1
636.0,0.0,0.0,False,54,7,0,0,3,8,False,True,0.041666666666666664,1
520.0,0.0,0.0,False,57,8,0,0,5,0,False,True,0.25,1
16000.0,0.0,0.0,False,48,7,0,0,2,0,False,False,0.0,0
125.0,0.0,0.0,False,55,8,0,0,2,0,False,False,0.0,1
1068.99,0.0,0.0,False,60,11,0,0,3,0,False,False,0.0,1
890.0,0.0,0.0,False,38,5,0,0,3,0,False,False,0.0,1
85.0,0.0,0.0,False,52,9,1,0,2,0,False,False,0.0,1
100.0,0.0,0.0,False,31,6,0,0,1,0,False,False,0.0,0
99.9,0.0,0.0,False,44,7,1,0,4,0,False,True,0.6666666666666666,1
280.0,0.0,0.0,False,43,6,0,0,1,0,False,False,0.0,1
1050.31,0.0,0.0,False,38,5,0,0,6,0,False,False,0.0,1
1499.0,0.0,0.0,False,43,6,0,0,6,1,True,False,0.0,1
80.0,0.0,0.0,False,33,7,0,0,2,0,False,False,0.0,0
45.0,0.0,0.0,False,44,9,0,0,3,0,False,False,0.0,1
9100.0,0.0,0.0,False,60,10,0,0,6,0,False,False,0.0,1
80.0,0.0,0.0,False,58,11,0,0,0,0,False,False,0.0,1
40.0,0.0,0.0,False,57,8,0,0,1,0,False,True,0.5,0
156.0,0.0,0.0,False,41,7,0,0,1,0,False,False,0.0,1
200.0,0.0,0.0,False,27,3,0,0,1,0,False,False,0.0,1
50.0,0.0,0.0,False,60,8,0,0,1,0,False,False,0.0,0
60.0,0.0,0.0,False,26,3,0,0,1,0,False,False,0.0,1
424.99,0.0,0.0,False,40,5,0,0,4,0,False,False,0.0,1
357.0,0.0,0.0,False,39,6,0,0,3,0,False,False,0.0,1
400.0,0.0,0.0,False,21,5,0,0,2,0,False,False,0.0,0
30.0,0.0,0.0,False,31,5,0,0,1,0,False,False,0.0,0
85.0,0.0,0.0,False,59,9,0,0,2,0,False,False,0.0,1
50.0,0.0,0.0,False,47,8,0,0,6,0,False,False,0.0,0
424.99,0.0,0.0,False,60,9,0,0,2,0,False,True,0.75,1
2000.0,0.0,0.0,False,42,6,0,0,6,0,False,True,0.6,1
1100.0,0.0,0.0,False,8,2,0,0,1,0,False,False,0.0,1
399.9,0.0,0.0,False,53,11,0,0,4,1,False,False,0.0,0
280.0,0.0,0.0,False,43,8,0,0,3,1,False,False,0.0,0
190.0,0.0,0.0,False,60,9,0,0,3,0,False,False,0.0,0
230.0,0.0,0.0,False,29,3,0,0,6,0,False,False,0.0,1
129.0,0.0,0.0,False,43,6,1,0,1,0,False,False,0.0,1
221.55,0.0,0.0,False,41,8,0,0,1,0,False,False,0.0,1
240.0,0.0,0.0,False,38,6,0,0,1,0,False,False,0.0,0
50.0,0.0,0.0,False,30,7,0,0,2,0,False,False,0.0,0
110.0,0.0,0.0,False,38,6,0,0,6,0,False,False,0.0,0
110.0,0.0,0.0,False,30,4,0,0,6,0,False,False,0.0,1
255.0,0.0,0.0,False,55,11,1,0,2,0,False,False,0.0,1
150.0,0.0,0.0,False,54,9,0,0,1,0,False,False,0.0,1
500.0,0.0,0.0,False,37,6,0,0,4,0,False,False,0.0,0
900.0,0.0,0.0,False,33,4,0,0,5,0,False,True,0.13333333333333333,1
38000.0,0.0,0.0,False,60,5,0,0,6,0,False,False,0.0,0
992.0,0.0,0.0,False,50,9,0,0,3,0,False,False,0.0,1
6999.0,0.0,0.0,False,60,8,0,0,5,0,False,True,0.5,1
180.0,0.0,0.0,False,60,7,0,0,4,0,False,False,0.0,1
320.0,0.0,0.0,False,59,8,0,0,5,0,False,False,0.0,0
50.0,0.0,0.0,False,18,3,0,0,1,0,False,False,0.0,0
86.0,0.0,0.0,False,12,2,0,0,1,0,False,False,0.0,1
990.0,0.0,0.0,False,51,9,0,0,1,0,False,True,0.1,1
100.0,0.0,0.0,False,58,8,0,0,1,0,False,False,0.0,0
80.0,0.0,0.0,False,59,13,0,0,2,0,False,False,0.0,0
109.89,0.0,0.0,False,50,5,0,0,3,0,False,False,0.0,1
320.0,0.0,0.0,False,35,6,1,0,10,4,False,False,0.0,1
108500.0,0.0,0.0,False,58,8,0,0,14,0,False,False,0.0,0
50.0,0.0,0.0,False,31,4,0,0,5,0,False,False,0.0,0
4000.0,0.0,0.0,False,40,6,0,0,1,0,False,False,0.0,1
799.0,0.0,0.0,False,45,10,0,0,5,0,False,False,0.0,1
35.0,0.0,0.0,False,39,6,0,0,3,0,False,False,0.0,1
420.0,0.0,0.0,False,40,8,0,0,3,0,False,False,0.0,0
4200.0,0.0,0.0,False,24,4,0,0,6,0,False,False,0.0,0
50.0,0.0,0.0,False,46,9,0,0,2,0,False,False,0.0,0
499.99,0.0,0.0,False,48,8,0,0,1,0,False,False,0.0,1
2650.72,0.0,0.0,False,56,9,0,0,3,0,True,False,0.0,1
649.99,0.0,0.0,False,41,7,0,0,6,1,False,True,0.5,1
200.0,0.0,0.0,False,46,7,0,0,3,0,False,False,0.0,0
165.0,0.0,0.0,False,26,4,0,0,1,0,False,False,0.0,1
120.0,0.0,0.0,False,59,8,0,0,4,0,False,False,0.0,0
80.0,0.0,0.0,False,20,3,0,0,2,0,False,False,0.0,1
340.0,0.0,0.0,False,55,10,0,0,5,0,False,False,0.0,0
106.99,0.0,0.0,False,41,8,0,0,6,0,False,False,0.0,1
100.0,0.0,0.0,False,42,7,0,0,4,0,False,False,0.0,0
90.0,0.0,0.0,False,37,5,0,0,2,0,False,True,0.75,0
300.0,0.0,0.0,False,40,6,0,0,6,0,False,False,0.0,0
550.0,0.0,0.0,False,33,6,0,0,6,1,False,False,0.0,1
269.0,0.0,0.0,False,46,7,0,0,5,0,False,True,0.4,1
399.0,0.0,0.0,False,31,6,0,0,5,0,False,True,0.5,1
45.0,0.0,0.0,False,53,8,0,0,1,0,False,False,0.0,0
75.0,0.0,0.0,False,54,10,0,0,1,0,False,False,0.0,0
150.0,0.0,0.0,False,36,5,0,0,3,0,False,False,0.0,0
70.0,0.0,0.0,False,50,7,0,0,1,0,False,False,0.0,0
50.0,0.0,0.0,False,48,8,0,0,1,0,False,False,0.0,0
199.0,0.0,0.0,False,59,9,0,0,1,0,False,True,0.7857142857142857,1
3500.0,0.0,0.0,False,37,6,0,0,2,0,False,False,0.0,0
200.0,0.0,0.0,False,50,8,0,0,3,1,False,False,0.0,0
225.0,0.0,0.0,False,52,9,0,0,2,0,False,False,0.0,0
249.99,0.0,0.0,False,59,10,0,0,5,0,False,True,0.5,1
73.44,0.0,0.0,False,52,8,0,0,1,0,False,False,0.0,0
350.0,0.0,0.0,False,30,5,0,0,1,0,False,False,0.0,1
1046.99,0.0,0.0,False,60,9,0,0,6,0,False,False,0.0,1
505.0,0.0,0.0,False,46,9,0,0,1,0,False,False,0.0,1
494.0,0.0,0.0,False,47,10,1,0,1,0,False,False,0.0,1
270.0,0.0,0.0,False,19,3,0,0,4,0,False,False,0.0,0
110.0,0.0,0.0,False,39,6,0,0,1,0,False,False,0.0,0
649.0,0.0,0.0,False,57,11,0,0,2,0,False,True,0.5,1
150.0,0.0,0.0,False,49,8,0,0,1,0,False,False,0.0,0
683.49,0.0,0.0,False,34,6,0,0,5,0,False,False,0.0,1
40.0,0.0,0.0,False,36,5,0,0,1,0,False,True,0.5,0
2699.0,0.0,0.0,False,56,12,0,0,1,0,True,True,0.04218852999340804,1
45.0,0.0,0.0,False,54,10,0,0,4,0,False,False,0.0,0
55.0,0.0,0.0,False,53,9,0,0,3,0,False,False,0.0,0
95.0,0.0,0.0,False,49,8,0,0,1,0,False,False,0.0,0
640.0,0.0,0.0,False,58,7,0,0,2,0,False,True,0.7777777777777778,1
2790.0,0.0,0.0,False,41,7,0,0,1,0,False,False,0.0,1
126000.0,0.0,0.0,False,44,8,0,0,9,0,False,False,0.0,1
299.8,0.0,0.0,False,53,9,1,0,3,0,False,False,0.0,1
37935.48,0.0,0.0,False,59,9,0,0,3,0,False,False,0.0,1
170.0,0.0,0.0,False,35,6,0,0,2,0,False,False,0.0,1
1100.0,0.0,0.0,False,60,12,0,0,5,0,False,False,0.0,0
300.0,0.0,0.0,False,57,11,0,0,2,0,False,False,0.0,0
2500000.0,0.0,0.0,False,45,7,0,0,1,0,False,False,0.0,0
550.0,0.0,0.0,False,55,9,0,1,6,1,False,False,0.0,0
86.0,0.0,0.0,False,54,11,0,0,3,0,False,False,0.0,0
379.99,0.0,0.0,False,33,5,0,0,2,0,False,True,0.25,1
1000.0,0.0,0.0,False,57,8,0,0,5,0,False,False,0.0,0
95.0,0.0,0.0,False,55,9,0,0,2,0,False,False,0.0,1
160.0,0.0,0.0,False,51,9,0,0,6,0,False,False,0.0,0
30.0,0.0,0.0,False,56,8,0,0,2,0,False,False,0.0,0
